time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
265132,0,0,0,36864,1536
265999,0,0,0,37200,1200
266160,0,0,0,37080,1320
266161,0,0,0,37200,1200
266206,0,0,0,37080,1320
266207,0,0,0,37200,1200
268731,0,0,0,36240,2160
268732,0,0,0,37200,1200
269760,0,0,0,37080,1320
269761,0,0,0,37200,1200
269806,0,0,0,37080,1320
269807,0,0,0,37200,1200
271583,0,0,0,24240,14160
271651,0,0,0,37200,1200
272052,0,0,0,24240,14160
272331,0,0,0,23280,15120
272332,0,0,0,24240,14160
273360,0,0,0,24120,14280
273361,0,0,0,24240,14160
273406,0,0,0,24120,14280
273407,0,0,0,24240,14160
273747,0,0,0,20400,18000
273811,0,0,0,24240,14160
275652,0,0,0,11280,27120
275653,0,0,0,24240,14160
275931,0,0,0,23280,15120
275932,0,0,0,24240,14160
276960,0,0,0,24120,14280
276961,0,0,0,24240,14160
277006,0,0,0,24120,14280
277007,0,0,0,24240,14160
279252,0,0,0,11280,27120
279253,0,0,0,24240,14160
279531,0,0,0,23280,15120
279532,0,0,0,24240,14160
280560,0,0,0,24120,14280
280561,0,0,0,24240,14160
280606,0,0,0,24120,14280
280607,0,0,0,24240,14160
282852,0,0,0,11280,27120
282853,0,0,0,24240,14160
283131,0,0,0,23280,15120
283132,0,0,0,24240,14160
284160,0,0,0,24120,14280
284161,0,0,0,24240,14160
284206,0,0,0,24120,14280
284207,0,0,0,24240,14160
284881,0,0,0,23904,14496
284895,0,0,0,23784,14616
284942,0,0,0,24120,14280
284965,0,0,0,24000,14400
285054,0,0,0,23880,14520
285169,0,0,0,23760,14640
285234,0,0,0,23640,14760
285365,0,0,0,23520,14880
285733,0,0,0,23184,15216
285740,0,0,0,19344,19056
286452,0,0,0,6384,32016
286453,0,0,0,19344,19056
286731,0,0,0,18384,20016
286732,0,0,0,19344,19056
287179,0,0,0,19680,18720
287232,0,0,0,19344,19056
287760,0,0,0,19224,19176
287761,0,0,0,19344,19056
287806,0,0,0,19224,19176
287807,0,0,0,19344,19056
288495,0,0,0,19224,19176
288496,0,0,0,19344,19056
288565,0,0,0,19224,19176
288566,0,0,0,19344,19056
288654,0,0,0,19224,19176
288655,0,0,0,19344,19056
288673,0,0,0,19680,18720
288769,0,0,0,19560,18840
288770,0,0,0,19680,18720
288834,0,0,0,19560,18840
288835,0,0,0,19680,18720
288965,0,0,0,19560,18840
288966,0,0,0,19680,18720
289187,0,0,0,19344,19056
289340,0,0,0,15504,22896
289341,0,0,0,19344,19056
290052,0,0,0,6384,32016
290053,0,0,0,19344,19056
290331,0,0,0,18384,20016
290332,0,0,0,19344,19056
290632,0,0,0,19680,18720
290939,0,0,0,19344,19056
291360,0,0,0,19224,19176
291361,0,0,0,19344,19056
291406,0,0,0,19224,19176
291407,0,0,0,19344,19056
292095,0,0,0,19224,19176
292096,0,0,0,19344,19056
292165,0,0,0,19224,19176
292166,0,0,0,19344,19056
292254,0,0,0,19224,19176
292255,0,0,0,19344,19056
292369,0,0,0,19224,19176
292370,0,0,0,19344,19056
292383,0,0,0,19680,18720
292434,0,0,0,19560,18840
292435,0,0,0,19680,18720
292565,0,0,0,19560,18840
292566,0,0,0,19680,18720
292940,0,0,0,15840,22560
292941,0,0,0,19680,18720
293519,0,0,0,19800,18600
293652,0,0,0,6840,31560
293653,0,0,0,19800,18600
293931,0,0,0,18840,19560
293932,0,0,0,19800,18600
294335,0,0,0,19464,18936
294960,0,0,0,19344,19056
294961,0,0,0,19464,18936
295006,0,0,0,19344,19056
295007,0,0,0,19464,18936
295765,0,0,0,19344,19056
295766,0,0,0,19464,18936
295793,0,0,0,19800,18600
295854,0,0,0,19680,18720
295855,0,0,0,19800,18600
295969,0,0,0,19680,18720
295970,0,0,0,19800,18600
295988,0,0,0,19464,18936
296034,0,0,0,19344,19056
296035,0,0,0,19464,18936
296165,0,0,0,19344,19056
296166,0,0,0,19464,18936
296540,0,0,0,15624,22776
296541,0,0,0,19464,18936
297252,0,0,0,6504,31896
297253,0,0,0,19464,18936
297451,0,0,0,19800,18600
297531,0,0,0,18840,19560
297532,0,0,0,19800,18600
297755,0,0,0,19464,18936
298560,0,0,0,19344,19056
298561,0,0,0,19464,18936
298606,0,0,0,19344,19056
298607,0,0,0,19464,18936
